transcript_id,ENCLB117FKX,ENCLB129EAK,ENCLB597ZOR,ENCLB925FOQ
FBsf0000770550,0,0,0,1
FBsf0000770551,0,0,0,0
FBtr0310308,0,0,0,0
FBtr0331765,0,0,0,0
FBtr0303199,0,0,0,0
FBsf0000763254,0,0,0,0
FBtr0343974,0,0,0,0
FBtr0309666,0,0,0,0
FBtr0309668,0,0,0,0
FBtr0309667,0,0,0,0
FBtr0307383,0,32,7,79
FBtr0344074,0,1,0,2
FBtr0074010,0,0,372,282
FBtr0307384,0,0,70,173
FBsf0000763890,0,1,0,1
FBsf0000765534,0,1,0,1
FBsf0000765535,0,1,0,1
FBtr0100328,0,0,16,52
FBtr0074015,0,0,0,0
FBtr0100326,0,0,0,0
FBtr0290063,0,0,0,0
FBtr0290064,0,0,0,0
FBtr0305189,0,0,0,0
FBtr0305190,0,0,0,0
FBtr0305192,0,0,0,0
FBtr0305193,0,0,0,0
FBtr0305194,0,0,0,0
FBtr0305195,0,0,0,0
FBtr0305196,0,0,0,0
FBtr0074017,0,0,1082,582
FBsf0000768436,0,0,1,1
FBsf0000768435,0,0,0,0
FBsf0000767512,0,0,0,0
FBsf0000767511,0,0,0,0
FBsf0000589123,0,0,0,0
FBsf0000589122,0,0,0,0
FBtr0074012,0,0,10,0
FBtr0074014,0,0,0,0
FBtr0343351,0,0,5,7
FBtr0345071,0,0,0,0
FBtr0474149,0,0,0,0
FBtr0308308,0,0,0,0
FBtr0345072,0,0,0,0
FBtr0308310,0,0,0,0
FBtr0332592,0,0,0,0
FBsf0000588163,0,0,0,0
FBsf0000764357,0,0,0,0
FBsf0000769028,0,0,0,0
FBtr0343983,0,0,63,83
FBtr0074037,0,0,0,0
FBsf0000770489,0,0,0,0
FBtr0343766,0,0,0,0
FBsf0000919896,0,0,0,0
FBsf0000919897,0,0,0,0
FBtr0304387,0,0,0,0
FBtr0304388,0,0,0,0
FBtr0472727,0,0,0,0
FBtr0304332,0,0,0,0
FBtr0472742,0,0,0,0
FBtr0074073,0,0,0,0
FBsf0000765864,0,0,0,0
FBtr0339811,0,0,0,0
FBtr0339810,0,0,3,0
FBtr0299680,0,0,384,688
FBsf0000764910_1,0,1,1,1
FBsf0000764910_2,0,1,1,1
FBsf0000764911_1,0,1,1,1
FBsf0000764911_2,0,1,1,1
FBsf0000766879,0,0,0,0
FBtr0299679,0,0,561,791
FBtr0339460,111,13,5,207
FBtr0073945,250,282,126,294
FBsf0000920313,1,1,1,1
FBtr0073933,134,146,10,0
FBsf0000767243,1,1,0,0
FBtr0073944,38,58,112,30
FBtr0073943,21,6,10,0
FBsf0000587857,1,1,1,1
FBtr0308337,14,5,0,0
FBtr0290021,3,0,12,77
FBtr0343596,0,0,4,11
FBtr0302018,8,8,30,45
FBtr0073941,26,19,158,815
FBsf0000919683,1,0,1,0
FBsf0000768742,1,0,1,0
FBtr0073939,17,12,101,152
FBtr0333654,280,0,0,0
FBtr0305581,241,261,0,0
FBtr0073992,20,70,208,231
FBtr0340466,497,213,27,51
FBtr0305580,114,145,0,0
FBtr0339446,35,0,22,0
FBtr0339447,323,344,0,0
FBtr0300432,1809,937,560,681
FBtr0073946,629,1555,219,176
FBtr0073948,7,2,0,0
FBtr0073989,340,226,354,600
FBtr0073988,86,37,4,0
FBsf0000766860,1,1,1,0
FBtr0073952,343,101,49,0
FBtr0073951,133,25,0,0
FBtr0330215,68,0,22,0
FBtr0330214,3,15,0,0
FBtr0073985,0,0,0,0
FBtr0073984,3,0,16,176
FBtr0344175,2,3,0,0
FBtr0344425,2,0,0,0
FBtr0343381,144,125,0,227
FBtr0343380,7,6,228,538
FBtr0073976,62,35,0,0
FBtr0073974,276,187,14,9
FBsf0000764683,1,1,0,0
FBtr0347266,2,47,51,69
FBtr0343378,0,0,2365,405
FBtr0073973,2,0,38,1151
FBtr0300434,39,24,0,0
FBtr0303294,287,89,267,314
FBtr0073972,1501,1396,0,0
FBtr0308838,3,0,0,0
FBtr0343516,3,4,0,0
FBtr0111009,5,3,9,4
FBtr0346087,40,33,116,110
FBtr0073956,475,304,1,2
FBtr0310270,124,147,0,0
FBsf0000766893,1,1,0,0
FBtr0073958,1633,1845,427,1191
FBtr0073959,1507,520,0,16
FBsf0000920367,1,0,0,0
FBtr0340425,53,1,647,1170
FBtr0073960,125,115,41,91
FBtr0340424,74,100,90,218
FBtr0340429,753,549,66,155
FBtr0073968,371,175,0,0
FBtr0073961,1602,807,79,295
FBtr0346060,125,72,11,398
FBtr0073967,9733,5877,227,0
FBtr0110968,4693,2797,130,0
FBtr0340428,214,94,0,0
FBtr0343973,5,11,0,0
FBtr0073966,267,183,383,223
FBsf0000770447,1,1,1,1
FBtr0073965,248,171,28,169
FBsf0000766676,1,1,1,1
FBtr0073964,801,613,23,0
FBsf0000762065,1,1,1,0
FBtr0330400,16,0,0,0
FBtr0074028,117,49,0,11
FBtr0100009,133,81,44,92
FBtr0074027,2091,3246,208,702
FBtr0330403,3635,945,382,1043
FBtr0112984,7,0,18,0
FBtr0330260,23,0,19,24
FBtr0074001,1104,553,198,132
FBtr0340433,287,550,404,426
FBtr0303198,299,212,93,175
FBtr0074005,51,92,36,0
FBtr0100294,5389,2968,0,43
FBtr0308699,9983,10390,854,1414
FBsf0000587751,2,1,1,1
FBtr0074006,2930,3509,690,500
FBtr0340434,5837,4160,519,0
FBtr0074007,1963,1658,12,15
FBtr0330404,16,0,0,0
FBsf0000764287,1,1,1,0
FBtr0074020,470,409,32,125
FBtr0330405,1383,818,197,78
FBtr0074008,510,488,396,87
FBtr0344946,2,0,0,0
FBtr0074009,1,10,175,265
FBtr0301774,542,502,0,950
FBtr0074019,737,543,1645,3549
FBtr0074018,1038,793,286,338
FBtr0074011,2073,1553,170,184
FBtr0305191,8,0,445,294
FBtr0308309,17,0,17,9
FBtr0074079,1817,935,371,369
FBtr0332591,704,536,0,0
FBsf0000588162,1,1,1,0
FBtr0346181,3823,3833,178,92
FBtr0074030,803,547,257,1210
FBtr0332590,143,0,0,0
FBsf0000763654,1,1,0,0
FBtr0074031,261,206,42,30
FBsf0000769027,1,1,1,0
FBtr0074077,1615,1369,335,661
FBtr0074034,320,258,44,173
FBtr0074032,57,115,40,141
FBtr0308830,2,4,1,1
FBtr0343984,25,0,0,0
FBtr0074033,30,10,59,58
FBtr0345130,72,27,101,90
FBsf0000769670,1,1,1,1
FBtr0074076,5,0,17,9
FBtr0346184,5,12,36,151
FBsf0000769669,1,1,1,1
FBtr0074035,10,6,70,180
FBtr0074075,2781,2224,207,289
FBtr0074036,99,82,88,103
FBtr0074074,683,492,71,92
FBtr0344943,4,6,248,84
FBtr0074039,1634,520,954,772
FBtr0310061,387,651,82,508
FBtr0310060,90,228,4,211
FBtr0074040,15,3,4,2
FBtr0474150,726,1098,262,1626
FBtr0074042,675,0,0,0
FBtr0343525,134,0,14,0
FBtr0074043,5,6,481,0
FBtr0304331,1,0,0,0
FBtr0304288,1,1,0,0
FBtr0304289,0,0,0,0
FBtr0472712,1,1,0,0
FBtr0100142,62,12,0,0
FBtr0332497,194,220,84,53
FBsf0000765865,1,1,1,0
FBtr0074045,0,6,141,292
FBtr0339691,21,7,264,393
FBtr0074072,18,23,0,0
FBtr0340349,53,44,0,0
FBtr0074071,174,0,26,127
FBtr0340348,197,346,0,0
FBtr0346182,95,74,15,35
FBtr0089702,59,32,13,7
FBtr0310052,45,31,0,0
FBtr0074046,1318,987,558,937
FBsf0000764286,1,1,1,1
FBsf0000767717,0,0,0,0
FBsf0000767430,0,0,0,0
FBtr0074066,529,453,137,342
FBsf0000767718,1,1,1,1
FBsf0000767429,1,1,1,1
FBtr0340344,220,181,399,459
FBtr0074047,61,82,123,59
FBtr0340347,0,0,0,0
FBsf0000769434,0,0,1,1
FBsf0000769433,0,0,1,1
FBsf0000587603,0,0,0,0
FBtr0074064,88,46,43,56
FBtr0074048,2,2,600,1344
FBtr0074063,0,0,0,0
FBtr0340345,0,3,101,39
FBtr0344945,0,0,7,19
FBsf0000762407,0,0,0,0
FBsf0000762408,0,0,0,0
FBtr0074050,0,0,46,67
FBtr0306831,0,0,0,0
FBtr0306830,0,0,46,34
FBtr0306829,0,0,71,8
FBtr0074051,0,0,0,56
FBsf0000767980,0,0,0,0
FBsf0000767979,0,0,0,0
FBtr0339692,0,0,0,0
FBtr0289961,0,24,0,0
FBtr0347271,0,0,12,108
FBtr0445212,0,0,20,0
FBtr0346070,0,0,5,1
FBtr0346072,0,0,41,97
FBtr0346071,0,0,0,3
FBtr0308614,0,0,0,0
FBsf0000766686,0,0,0,0
FBsf0000764788,0,0,0,0
FBsf0000763641,0,0,0,0
FBtr0339684,0,0,0,0
FBtr0339689,0,0,174,0
FBsf0000765244,0,0,0,0
FBsf0000765245,0,0,0,0
FBsf0000587768,0,0,0,0
FBtr0273278,0,10,0,76
FBsf0000767854,0,0,0,0
FBsf0000767853,0,0,0,0
FBsf0000920055,0,0,0,0
FBsf0000920238,0,0,0,0
FBsf0000920054,0,0,0,0
FBsf0000920239,0,0,0,0
FBtr0074197,0,0,5,25
FBtr0074198,0,815,0,0
FBtr0340307,0,380,0,0
FBtr0074088,0,0,10,28
FBtr0074089,0,0,49,85
FBsf0000770472,0,0,0,0
FBsf0000770471,0,1,0,0
FBsf0000763640,0,0,0,0
FBsf0000919978,0,0,0,0
FBsf0000919979,0,0,0,0
FBtr0074189,0,0,0,0
FBtr0308128,0,0,0,0
FBtr0308133,0,0,0,0
FBtr0308134,0,0,0,0
FBtr0340117,0,0,0,0
FBtr0340118,0,6,19,59
FBsf0000767241,0,0,0,0
FBsf0000767242,0,0,1,1
FBtr0308129,0,0,0,0
FBtr0340115,0,0,0,0
FBtr0310312,0,0,0,0
FBtr0310313,0,0,0,0
FBtr0074099,0,4,0,0
FBtr0074100,0,0,0,0
FBtr0112826,0,0,0,0
FBtr0112827,0,0,0,0
FBtr0301543,0,0,0,0
FBtr0301544,0,0,0,0
FBtr0308132,0,0,0,0
FBtr0308130,0,0,0,0
FBsf0000767165,0,0,0,0
FBsf0000763296,0,0,0,0
FBtr0472955,0,0,21,40
FBsf0000763644,0,0,0,0
FBtr0472956,0,0,11,9
FBtr0472957,0,0,59,71
FBsf0000768319,0,0,1,1
FBsf0000768320,0,0,1,1
FBtr0340116,0,0,0,0
FBtr0300787,0,0,0,0
FBtr0074175,0,0,0,0
FBtr0074171,0,0,136,0
FBsf0000762120,0,0,0,0
FBtr0074168,0,0,0,0
FBsf0000762119,0,0,0,0
FBsf0000910579,0,0,0,0
FBtr0074107,0,12,16,0
FBtr0074108,0,1493,764,0
FBtr0074115,0,0,0,0
FBtr0074167,0,2,0,0
FBtr0074121,0,0,0,0
FBtr0074124,0,0,0,0
FBtr0111037,0,0,18,106
FBtr0301597,0,27,0,32
FBtr0333717,0,54,0,139
FBtr0301596,0,0,0,0
FBtr0300392,0,5,0,0
FBsf0000769302,0,0,0,0
FBsf0000764790,0,0,0,0
FBsf0000588045,0,0,0,0
FBsf0000588046,0,0,0,0
FBtr0074125,0,0,10,0
FBtr0340309,0,0,0,0
FBsf0000587653,0,0,1,0
FBtr0301232,0,0,0,0
FBtr0301233,0,0,0,0
FBsf0000764358,0,0,0,0
FBsf0000910528,0,0,0,0
FBtr0344086,0,0,0,0
FBtr0303645,0,2,0,0
FBtr0303647,0,2,197,203
FBtr0299535,0,0,0,0
FBtr0307540,0,0,0,0
FBtr0307541,0,0,0,0
FBtr0310306,0,0,0,0
FBtr0310307,0,10,0,0
FBtr0307542,0,7,0,0
FBtr0299534,0,0,0,0
FBtr0304254,0,0,0,0
FBtr0472799,0,0,0,0
FBtr0304255,0,0,0,0
FBtr0346073,0,0,0,0
FBtr0074133,0,0,0,0
FBtr0303395,0,0,25,0
FBtr0303396,0,0,0,36
FBtr0074153,0,0,0,0
FBtr0074154,0,0,0,0
FBtr0074146,0,5,18,22
FBsf0000763718,0,0,0,0
FBtr0333323,0,310,0,0
FBtr0074141,0,0,0,0
FBsf0000761900,0,0,0,0
FBsf0000761899,0,0,1,0
FBsf0000765810_1,0,0,0,0
FBsf0000765810_2,0,0,0,0
FBsf0000765811_1,0,0,0,0
FBsf0000765811_2,0,0,0,0
FBtr0310446,0,0,0,102
FBtr0309580,0,1,1,1
FBtr0309582,0,1,0,1
FBtr0074207,0,0,194,182
FBsf0000764685,0,0,0,0
FBtr0310314,0,0,0,0
FBtr0310315,0,0,0,0
FBtr0299950,0,0,0,0
FBtr0299952,0,24,0,0
FBsf0000765490,0,0,0,0
FBsf0000765491,0,0,0,0
FBtr0074251,0,0,0,0
FBtr0310301,0,0,0,0
FBsf0000767612,0,0,0,0
FBsf0000767611,0,0,0,0
FBsf0000768840,0,0,0,0
FBtr0347491,0,0,1,0
FBtr0347492,0,0,3,4
FBtr0304408,0,0,1,0
FBtr0304409,0,0,1,0
FBtr0472800,0,0,1,0
FBtr0340346,68,70,95,97
FBtr0331760,10,0,0,0
FBtr0074062,101,110,0,16
FBtr0074052,1121,739,0,0
FBtr0347265,13,16,478,197
FBtr0074053,262,263,328,906
FBtr0343332,5,0,316,333
FBtr0074060,194,135,473,664
FBtr0074058,461,382,156,278
FBtr0074059,1,4,3,0
FBtr0074054,508,175,45,89
FBtr0344214,154,319,52,116
FBsf0000766880,1,1,1,1
FBtr0074056,1701,939,10,2674
FBtr0074057,88,138,1213,6504
FBtr0340308,16544,14418,3823,2766
FBtr0339683,42,0,137,73
FBtr0339685,49,0,0,0
FBtr0074055,24,106,0,0
FBtr0339688,1149,1562,975,1169
FBtr0074082,1007,1444,0,649
FBtr0339690,748,139,0,0
FBtr0339687,405,1196,543,196
FBtr0340304,279,43,88,0
FBtr0339686,1668,0,0,0
FBtr0074083,42,58,71,11
FBtr0074084,92,115,358,443
FBtr0332613,53,34,83,213
FBtr0074203,299,264,20,18
FBtr0074202,288,267,59,33
FBtr0074085,1248,1404,263,415
FBtr0346187,71,22,414,658
FBtr0074201,3708,2965,96,80
FBtr0074086,5885,5605,700,1428
FBtr0346188,342,334,23,33
FBtr0074087,0,0,0,0
FBtr0345133,1213,12,0,0
FBtr0340306,246,0,0,0
FBtr0074194,89,0,0,0
FBtr0340305,2,0,371,86
FBsf0000587860,1,1,1,0
FBtr0074090,584,525,87,148
FBtr0300811,863,661,65,51
FBtr0074193,6,0,14,479
FBtr0308092,833,602,1,0
FBtr0479751,228,173,139,191
FBtr0310395,5,0,0,4
FBtr0074192,10,7,1675,2099
FBtr0074190,2256,1125,518,387
FBtr0074191,335,353,86,0
FBtr0074094,921,960,87,97
FBtr0346193,607,455,237,130
FBsf0000919991,1,1,1,0
FBsf0000919990,1,1,1,1
FBtr0074096,60,45,11,45
FBtr0074095,14,0,0,0
FBsf0000769144,1,1,0,1
FBsf0000769143,1,1,0,0
FBtr0074187,997,830,475,1110
FBtr0074186,427,402,445,0
FBtr0074188,39,41,405,0
FBtr0074185,1,2,0,0
FBtr0340113,7,0,0,0
FBtr0074184,1441,1022,213,1094
FBtr0113439,92,214,1019,0
FBtr0340114,380,284,196,364
FBtr0074097,239,153,72,0
FBtr0074183,1953,1273,491,0
FBtr0307978,134,0,0,474
FBtr0346799,296,61,0,0
FBtr0112824,706,463,310,0
FBtr0074098,9,0,332,1266
FBtr0112825,37,4,13,0
FBtr0479844,46,130,14,152
FBtr0308131,17,141,108,0
FBtr0310311,51,37,25,220
FBtr0074101,5,0,0,0
FBsf0000587923,1,1,1,0
FBsf0000767166,1,1,1,0
FBsf0000910682,1,1,1,0
FBtr0074179,2348,4773,489,0
FBtr0112798,1490,0,336,0
FBtr0074181,1432,283,291,0
FBtr0112797,1361,383,0,0
FBtr0074180,926,0,0,0
FBtr0339445,136,89,0,0
FBtr0074182,3,26,0,927
FBtr0074103,3,0,3033,2626
FBtr0074178,1532,988,90,77
FBtr0074104,545,127,0,0
FBtr0346189,397,410,49,100
FBtr0074176,1782,1231,724,2578
FBtr0074177,23,6,12,38
FBsf0000910533,1,1,1,1
FBtr0074174,1148,1033,108,60
FBtr0074105,141,113,9,33
FBtr0074169,2027,2366,2675,888
FBtr0074170,1631,1085,0,0
FBtr0475309,772,563,139,374
FBtr0074173,729,525,128,305
FBsf0000767742,1,1,1,1
FBsf0000767741,1,1,1,1
FBtr0445838,55,35,5,0
FBtr0074110,1996,80,0,0
FBtr0074111,762,0,0,816
FBtr0331597,88,93,0,0
FBtr0346794,1571,1523,339,537
FBtr0074112,6370,8756,216,1067
FBtr0332618,23231,16060,476,1758
FBtr0300801,416,112,0,0
FBtr0474173,349,324,0,0
FBtr0074114,326,0,0,0
FBtr0340041,291,0,0,0
FBtr0074116,2,678,103,83
FBtr0310065,1047,555,292,107
FBtr0310066,531,702,0,0
FBtr0340414,59,0,0,0
FBtr0301598,5516,1853,957,1122
FBtr0074166,3130,1878,1035,1349
FBtr0333719,2696,2165,341,0
FBtr0074117,469,446,45,119
FBsf0000764684,1,1,0,0
FBtr0340413,1056,1059,299,0
FBtr0333718,1054,0,0,248
FBtr0301595,57,0,0,0
FBtr0074123,45,0,257,0
FBtr0074122,44,0,0,0
FBtr0301594,20,0,265,0
FBtr0111036,28,364,168,117
FBtr0074118,20,0,0,0
FBtr0074119,8,0,0,0
FBsf0000765488,1,1,1,1
FBsf0000765489,1,1,1,0
FBsf0000763318,1,1,1,1
FBtr0300391,1453,1061,0,0
FBtr0300393,928,704,27,6
FBsf0000769301,1,1,0,0
FBsf0000764700,1,1,0,0
FBtr0301666,10,11,44,23
FBtr0074129,10,0,16,0
FBtr0303646,272,409,0,0
FBtr0340311,392,203,160,0
FBtr0074162,366,100,135,0
FBtr0303648,351,53,124,0
FBtr0303567,1956,1574,419,217
FBtr0308705,843,104,91,62
FBtr0074159,514,638,0,0
FBtr0345134,3,6,0,0
FBtr0074130,1975,1515,123,33
FBsf0000768263,1,1,0,0
FBsf0000768264,1,1,1,0
FBtr0342745,848,110,72,107
FBtr0074132,485,770,154,0
FBtr0340310,40,0,9,3
FBtr0346191,77,56,89,9
FBtr0074134,374,349,80,210
FBtr0340417,204,312,102,383
FBtr0074151,318,161,0,0
FBtr0074152,1,1,52,1
FBtr0074147,2647,1398,1665,297
FBtr0074148,6756,0,0,0
FBtr0074144,1704,0,0,0
FBtr0074149,1117,5803,194,0
FBtr0074145,459,407,0,0
FBtr0074150,437,430,777,709
FBtr0452127,432,625,0,0
FBtr0074135,1420,591,98,103
FBtr0074137,230,321,0,0
FBtr0333322,137,0,31,8
FBsf0000919593,1,1,1,1
FBsf0000919592,1,1,1,0
FBtr0074138,3743,2554,338,303
FBtr0340415,291,250,79,89
FBtr0074143,531,27,0,0
FBtr0074142,330,631,0,0
FBtr0340416,237,292,0,0
FBtr0074140,127,0,0,0
FBtr0074139,4,0,548,530
FBtr0074205,6,11,54,3
FBtr0074260,3,0,385,1127
FBtr0074206,6,0,0,0
FBtr0074258,1433,602,23,46
FBtr0074259,778,197,63,0
FBtr0343595,65,800,28,0
FBtr0074257,48,0,1,3
FBtr0301652,1100,157,1149,918
FBtr0074255,352,836,223,0
FBtr0310317,24,33,247,0
FBtr0309581,1,1,1,1
FBtr0310316,1079,696,0,0
FBtr0299949,716,670,0,249
FBtr0299951,72,4,138,0
FBtr0299953,31,33,47,16
FBtr0310302,54,30,101,65
FBtr0310303,2,2,0,0
FBsf0000768839,0,0,0,0
FBtr0074250,0,7,4,102
FBtr0100384,0,0,61,0
FBsf0000767994,0,0,0,0
FBsf0000768527,0,0,0,0
FBsf0000767993,0,0,0,0
FBsf0000768528,0,0,1,1
FBsf0000588461,0,0,0,0
FBsf0000588460,0,0,0,0
FBtr0074249,0,0,0,0
FBtr0290087,0,0,0,0
FBtr0074246,0,0,0,0
FBtr0340442,0,0,0,11
FBsf0000768743,0,0,0,0
FBtr0308618,0,0,0,0
FBtr0308619,0,0,0,0
FBtr0074214,0,0,0,0
FBsf0000762279,0,0,0,0
FBtr0074242,0,0,0,0
FBtr0112988,0,273,0,0
FBtr0112991,0,504,0,0
FBtr0112989,0,0,0,0
FBsf0000767116,0,0,0,0
FBsf0000920309,0,0,0,0
FBsf0000765092,0,0,0,0
FBsf0000766782,0,0,0,0
FBsf0000587450,0,0,0,0
FBsf0000766781,0,0,0,0
FBsf0000587449,0,0,0,0
FBtr0331756,0,0,0,0
FBsf0000765684,0,0,0,0
FBtr0331754,0,1,10,12
FBtr0340316,0,0,0,0
FBtr0089260,0,0,0,0
FBtr0307177,0,0,0,0
FBtr0307175,0,0,0,0
FBsf0000920219,0,0,0,0
FBtr0074263,0,0,0,0
FBtr0074309,0,0,0,0
FBtr0074269,0,0,0,0
FBtr0074270,0,0,0,0
FBtr0340314,0,0,0,0
FBsf0000764672,0,0,0,0
FBsf0000762271,0,0,0,0
FBsf0000919766,0,0,0,0
FBsf0000765166,0,0,0,0
FBsf0000919767,0,0,0,0
FBsf0000769201,0,0,0,0
FBtr0074304,0,0,0,0
FBtr0334044,0,0,0,0
FBsf0000769805,0,0,0,0
FBsf0000764359,0,0,0,0
FBsf0000769806,0,0,0,0
FBtr0308605,0,0,0,0
FBtr0308604,0,0,11,0
FBsf0000764360,0,0,0,0
FBtr0074273,0,0,28,38
FBtr0074274,0,0,0,0
FBtr0074275,0,0,0,0
FBtr0308606,0,0,0,0
FBtr0308607,0,0,0,0
FBtr0334036,0,0,0,0
FBtr0334037,0,0,0,0
FBtr0334040,0,0,0,0
FBtr0334039,0,0,0,0
FBsf0000769490,0,0,0,0
FBsf0000769489,0,0,0,0
FBsf0000764361,0,0,0,0
FBsf0000766098,0,0,0,0
FBsf0000766810,0,0,0,0
FBsf0000768073,0,0,0,0
FBsf0000920258,0,0,1,0
FBtr0074280,0,0,0,0
FBsf0000764874,0,0,0,0
FBtr0303679,0,0,0,0
FBtr0303687,0,0,0,0
FBtr0074298,0,0,0,0
FBtr0111022,0,0,0,0
FBtr0111023,0,0,0,0
FBtr0290121,0,0,0,0
FBtr0303655,0,0,0,0
FBtr0303656,0,0,0,0
FBtr0303657,0,0,0,0
FBtr0303658,0,0,0,0
FBtr0303659,0,0,0,0
FBtr0303660,0,0,0,0
FBtr0303661,0,0,0,0
FBtr0303662,0,0,0,0
FBtr0303663,0,0,0,0
FBtr0303664,0,0,0,0
FBtr0303665,0,0,0,0
FBtr0303666,0,0,0,0
FBtr0303667,0,0,0,0
FBtr0303668,0,0,0,0
FBtr0303669,0,0,0,0
FBtr0303670,0,0,0,0
FBtr0303671,0,0,0,0
FBtr0303672,0,0,0,0
FBtr0303673,0,0,0,0
FBtr0303674,0,0,0,0
FBtr0303675,0,0,0,0
FBtr0303676,0,0,0,0
FBtr0303677,0,0,0,0
FBtr0303678,0,0,0,0
FBtr0303680,0,0,0,0
FBtr0303681,0,0,0,0
FBtr0303682,0,0,0,0
FBtr0303683,0,0,0,0
FBtr0303684,0,0,0,0
FBtr0303685,0,0,0,0
FBtr0303686,0,0,0,0
FBtr0303688,0,0,0,0
FBtr0303689,0,0,0,0
FBtr0303690,0,0,6,0
FBtr0303691,0,0,0,0
FBtr0303692,0,0,0,0
FBtr0303693,0,0,0,0
FBtr0303694,0,0,0,0
FBtr0303695,0,0,0,0
FBtr0303696,0,0,0,0
FBtr0303697,0,0,0,0
FBtr0303698,0,0,0,0
FBtr0303699,0,0,0,0
FBtr0303700,0,0,0,0
FBtr0303701,0,0,0,0
FBtr0303702,0,0,0,0
FBtr0303703,0,0,0,0
FBtr0303704,0,0,0,0
FBtr0303705,0,0,0,0
FBtr0303706,0,0,0,0
FBtr0303707,0,0,0,0
FBtr0331170,0,0,0,0
FBtr0344944,0,0,0,0
FBtr0074299,0,0,1418,683
FBtr0074297,0,0,5,0
FBsf0000764362,0,0,0,0
FBsf0000769865_2,0,0,0,0
FBsf0000769866,0,0,0,0
FBtr0332870,0,0,0,0
FBsf0000769865_1,0,0,0,0
FBsf0000763835,0,0,0,0
FBsf0000761822,0,0,0,0
FBtr0310319,0,0,0,0
FBtr0309637,0,0,0,0
FBtr0309638,0,0,0,0
FBtr0309639,0,0,0,0
FBsf0000768475,0,0,0,0
FBtr0473390,0,2,0,0
FBtr0074288,0,0,7,0
FBtr0340153,0,0,0,0
FBtr0074287,0,0,412,301
FBtr0344087,0,0,0,0
FBtr0475055,0,0,0,0
FBtr0074312,0,54,0,0
FBtr0345129,0,71,16,50
FBtr0346519,0,0,92,426
FBtr0074315,0,0,0,0
FBtr0302364,0,0,0,0
FBsf0000766881,0,0,0,0
FBsf0000587332,0,0,0,0
FBsf0000587331,0,0,0,1
FBsf0000769910,0,0,0,0
FBtr0290216,0,0,70,1
FBtr0335280,0,0,23,14
FBtr0335279,0,0,1,181
FBtr0335281,0,0,14,0
FBtr0074370,0,0,0,0
FBtr0074365,0,0,0,0
FBsf0000588849,0,0,1,0
FBsf0000588196,0,0,0,0
FBsf0000588197,0,0,0,0
FBtr0300034,0,0,0,0
FBtr0300035,0,0,0,0
FBtr0300033,0,0,0,0
FBtr0308847,0,0,0,0
FBtr0339827,0,0,0,0
FBtr0339828,0,0,0,0
FBtr0339829,0,0,0,0
FBtr0074363,0,0,40,84
FBtr0339830,0,0,25,1
FBtr0074362,0,0,25,206
FBtr0074321,0,0,0,99
FBtr0074361,0,0,5,73
FBtr0074322,0,0,3364,6408
FBtr0112527,0,0,0,0
FBtr0339826,0,0,0,0
FBtr0074324,0,0,2169,2198
FBtr0343364,0,0,0,0
FBtr0074325,0,0,0,0
FBtr0074326,0,0,0,0
FBtr0290248,0,0,0,0
FBtr0301043,0,0,305,249
FBtr0343362,0,0,252,50
FBsf0000767023,0,0,1,1
FBsf0000767024,0,0,0,0
FBtr0074329,0,0,888,387
FBtr0301353,0,0,0,0
FBtr0074357,0,0,0,0
FBtr0301352,0,0,0,0
FBsf0000765759_1,0,0,0,0
FBsf0000765759_2,0,0,0,0
FBsf0000765758_1,0,0,0,0
FBsf0000765758_2,0,0,0,0
FBsf0000769989,0,0,0,0
FBsf0000919829,0,0,0,0
FBsf0000769990,0,0,0,0
FBsf0000919828,0,0,0,0
FBsf0000762774,0,0,0,0
FBsf0000762775,0,0,0,0
FBtr0344089,0,0,0,0
FBtr0306801,0,0,4,3
FBsf0000588883,0,0,0,0
FBsf0000588882,0,0,0,0
FBtr0334775,0,0,11,0
FBtr0074335,0,5,3,0
FBsf0000587287,0,0,0,0
FBtr0112995,0,0,2,49
FBtr0335277,0,0,0,0
FBtr0074337,0,0,0,0
FBtr0074338,0,0,0,0
FBtr0112994,0,0,0,0
FBtr0335278,0,0,51,3
FBsf0000764224,0,0,0,0
FBtr0307538,0,0,21,28
FBtr0074350,0,0,0,0
FBtr0331739,0,0,0,0
FBsf0000910674,0,0,0,0
FBtr0331291,0,0,13,15
FBtr0074343,0,0,0,0
FBtr0074346,0,0,62,50
FBtr0342975,0,0,0,0
FBtr0074345,0,0,245,0
FBtr0342973,0,0,0,0
FBtr0074416,0,0,0,0
FBtr0344097,0,0,0,0
FBtr0344098,0,0,0,0
FBtr0344101,0,0,0,0
FBtr0344100,0,0,0,0
FBtr0344096,0,0,0,0
FBtr0344102,0,0,0,0
FBsf0000765435_1,0,0,0,0
FBsf0000765435_2,0,0,0,0
FBsf0000765434_1,0,0,0,0
FBsf0000765434_2,0,0,0,0
FBtr0334115,0,0,252,272
FBtr0334116,0,0,283,318
FBtr0304841,0,0,328,681
FBtr0074382,0,0,3206,4612
FBtr0340358,0,0,0,19
FBsf0000764363,0,0,0,0
FBtr0334461,0,0,0,0
FBtr0113478,0,0,4,45
FBtr0074410,0,0,0,0
FBtr0334462,0,0,0,0
FBtr0302376,0,0,0,0
FBtr0302375,0,0,0,0
FBtr0346797,0,0,0,0
FBtr0343201,0,0,0,0
FBtr0100639,0,0,1114,0
FBtr0343293,0,14,4,0
